500,6401
2Y0iGXY6m6immVb2ktbseM,7KwZNVEaqikRSBSpyhXK2j,0.6922999999999999
2K7xn816oNHJZ0aVqdQsha,2QjOHCTQ1Jl3zawyYOpxh6,0.9308
2K7xn816oNHJZ0aVqdQsha,7zwn1eykZtZ5LODrf7c0tS,0.92535
2K7xn816oNHJZ0aVqdQsha,7vguMCv8uVuZLiQJ156u3Z,0.9788
2K7xn816oNHJZ0aVqdQsha,4gHnSNHs8RyVukKoWdS99f,0.8112
2K7xn816oNHJZ0aVqdQsha,0y1QJc3SJVPKJ1OvFmFqe6,0.95395
2K7xn816oNHJZ0aVqdQsha,6rrKbzJGGDlSZgLphopS49,0.856
2K7xn816oNHJZ0aVqdQsha,4CeeEOM32jQcH3eN9Q2dGj,0.8261
2K7xn816oNHJZ0aVqdQsha,4fouWK6XVHhzl78KzQ1UjL,0.7091500000000001
2K7xn816oNHJZ0aVqdQsha,6bTbMMEShyGyrcuIwtBlpA,0.6853
2K7xn816oNHJZ0aVqdQsha,4sGtZZD7zBZ1oqoQjkBg1z,0.70185
2K7xn816oNHJZ0aVqdQsha,3di5hcvxxciiqwMH1jarhY,0.699
2K7xn816oNHJZ0aVqdQsha,2wrJq5XKLnmhRXHIAf9xBa,0.6988
2K7xn816oNHJZ0aVqdQsha,3afkJSKX0EAMsJXTZnDXXJ,0.7091999999999999
2K7xn816oNHJZ0aVqdQsha,0vB4Vd6PtkJSEnWsmqATnZ,0.71515
2K7xn816oNHJZ0aVqdQsha,5fBcRH4CnYTaFMQtM0JtSl,0.6958
2K7xn816oNHJZ0aVqdQsha,6pooRNiLyYpxZeIA5kJ5EX,0.6912
2K7xn816oNHJZ0aVqdQsha,3WBRfkOozHEsG0hbrBzwlm,0.70425
2K7xn816oNHJZ0aVqdQsha,0Cy7wt6IlRfBPHXXjmZbcP,0.7085
2K7xn816oNHJZ0aVqdQsha,6RUKPb4LETWmmr3iAEQktW,0.7081999999999999
2K7xn816oNHJZ0aVqdQsha,2P91MQbaiQOfbiz9VqhqKQ,0.68675
2K7xn816oNHJZ0aVqdQsha,7LHAKF7pBqHch8o6Yo0ad5,0.6936
2K7xn816oNHJZ0aVqdQsha,7AQim7LbvFVZJE3O8TYgf2,0.68535
2K7xn816oNHJZ0aVqdQsha,4jvjzW7Hm0yK4LvvE0Paz9,0.70075
2K7xn816oNHJZ0aVqdQsha,7cWnks0lsRtpAi87COOiXK,0.6946
2K7xn816oNHJZ0aVqdQsha,08kTa3SL9sV6Iy8KLKtGql,0.6979000000000001
2K7xn816oNHJZ0aVqdQsha,18EfjSH1r9Jf6vx52eby5c,0.6863999999999999
2K7xn816oNHJZ0aVqdQsha,1MqzIgGsHP4cNjPboevsfq,0.7107
2K7xn816oNHJZ0aVqdQsha,65uoaqX5qcjXZRheAj1qQT,0.68665
2K7xn816oNHJZ0aVqdQsha,1DIXPcTDzTj8ZMHt3PDt8p,0.7178
2K7xn816oNHJZ0aVqdQsha,5FVd6KXrgO9B3JPmC8OPst,0.72665
2K7xn816oNHJZ0aVqdQsha,7DcJ6fEBb7BaKuYKTwiDxK,0.70435
2K7xn816oNHJZ0aVqdQsha,104buTcnP2AsxqB7U1FIZ4,0.6923999999999999
2K7xn816oNHJZ0aVqdQsha,3NLrRZoMF0Lx6zTlYqeIo4,0.69515
2K7xn816oNHJZ0aVqdQsha,4JiEyzf0Md7KEFFGWDDdCr,0.6910000000000001
2K7xn816oNHJZ0aVqdQsha,61QSuw5VlC0LTS8WMO356g,0.6858500000000001
2K7xn816oNHJZ0aVqdQsha,2TgDK4TC5KsywTYafAE4Gd,0.69045
2QjOHCTQ1Jl3zawyYOpxh6,7zwn1eykZtZ5LODrf7c0tS,0.9602499999999999
2QjOHCTQ1Jl3zawyYOpxh6,7vguMCv8uVuZLiQJ156u3Z,0.9196
2QjOHCTQ1Jl3zawyYOpxh6,4gHnSNHs8RyVukKoWdS99f,0.742
2QjOHCTQ1Jl3zawyYOpxh6,0y1QJc3SJVPKJ1OvFmFqe6,0.8847499999999999
2QjOHCTQ1Jl3zawyYOpxh6,6rrKbzJGGDlSZgLphopS49,0.8964000000000001
2QjOHCTQ1Jl3zawyYOpxh6,4CeeEOM32jQcH3eN9Q2dGj,0.8665
2QjOHCTQ1Jl3zawyYOpxh6,60a0Rd6pjrkxjPbaKzXjfq,0.7189
2QjOHCTQ1Jl3zawyYOpxh6,0UzymivvUH5s8z4PeWZJaK,0.69455
2QjOHCTQ1Jl3zawyYOpxh6,3di5hcvxxciiqwMH1jarhY,0.6958
2QjOHCTQ1Jl3zawyYOpxh6,6WkJ2OK163XXS2oARUC9JM,0.68995
2QjOHCTQ1Jl3zawyYOpxh6,5ZsAhuQ24mWHiduaxJqnhW,0.69735
2QjOHCTQ1Jl3zawyYOpxh6,6RUKPb4LETWmmr3iAEQktW,0.6946
2QjOHCTQ1Jl3zawyYOpxh6,4DpNNXFMMxQEKl7r0ykkWA,0.6948
2QjOHCTQ1Jl3zawyYOpxh6,4KL3FJYexPrPuMdPagHPXp,0.7031
2QjOHCTQ1Jl3zawyYOpxh6,1MqzIgGsHP4cNjPboevsfq,0.7041
2QjOHCTQ1Jl3zawyYOpxh6,6Wx88Mv6b9ofjKMKkdwOJd,0.6985000000000001
2QjOHCTQ1Jl3zawyYOpxh6,4JiEyzf0Md7KEFFGWDDdCr,0.6942
2QjOHCTQ1Jl3zawyYOpxh6,61QSuw5VlC0LTS8WMO356g,0.6893499999999999
7zwn1eykZtZ5LODrf7c0tS,7vguMCv8uVuZLiQJ156u3Z,0.91945
7zwn1eykZtZ5LODrf7c0tS,4gHnSNHs8RyVukKoWdS99f,0.75215
7zwn1eykZtZ5LODrf7c0tS,0y1QJc3SJVPKJ1OvFmFqe6,0.8949
7zwn1eykZtZ5LODrf7c0tS,6rrKbzJGGDlSZgLphopS49,0.91545
7zwn1eykZtZ5LODrf7c0tS,4CeeEOM32jQcH3eN9Q2dGj,0.9007499999999999
7zwn1eykZtZ5LODrf7c0tS,60a0Rd6pjrkxjPbaKzXjfq,0.74035
7zwn1eykZtZ5LODrf7c0tS,2nLtzopw4rPReszdYBJU6h,0.6994
7zwn1eykZtZ5LODrf7c0tS,1gUAX2ImxDsB3YDcyxMXlB,0.69475
7zwn1eykZtZ5LODrf7c0tS,1di1C0QI6Y92yZPYn6XYAZ,0.70565
7zwn1eykZtZ5LODrf7c0tS,3khEEPRyBeOUabbmOPJzAG,0.7090500000000001
7zwn1eykZtZ5LODrf7c0tS,1rN9QoVxw5U7TJkyaUR8C1,0.71605
7zwn1eykZtZ5LODrf7c0tS,48QmG1dfvMuYLxMPt7KSRA,0.6926
7zwn1eykZtZ5LODrf7c0tS,4uUG5RXrOk84mYEfFvj3cK,0.69545
7zwn1eykZtZ5LODrf7c0tS,0dkV8DuMfWAVhfi3iMnIX3,0.6972
7zwn1eykZtZ5LODrf7c0tS,1LrYRj1iFsm9QJ72YqPTLY,0.6939
7zwn1eykZtZ5LODrf7c0tS,1g7j5AxiNKTGjryhFIlAsA,0.7193
7zwn1eykZtZ5LODrf7c0tS,5ZsAhuQ24mWHiduaxJqnhW,0.6884
7zwn1eykZtZ5LODrf7c0tS,08bNPGLD8AhKpnnERrAc6G,0.69405
7zwn1eykZtZ5LODrf7c0tS,4KL3FJYexPrPuMdPagHPXp,0.68635
7zwn1eykZtZ5LODrf7c0tS,1MqzIgGsHP4cNjPboevsfq,0.69705
7zwn1eykZtZ5LODrf7c0tS,0BxE4FqsDD1Ot4YuBXwAPp,0.70225
7zwn1eykZtZ5LODrf7c0tS,4ASOMWcJUrwEpjJy4GEijz,0.6992
7zwn1eykZtZ5LODrf7c0tS,2RsAajgo0g7bMCHxwH3Sk0,0.6864
7zwn1eykZtZ5LODrf7c0tS,6Wx88Mv6b9ofjKMKkdwOJd,0.70905
7zwn1eykZtZ5LODrf7c0tS,6iBL6TOzsO75Yz0cG1MO0o,0.6869000000000001
7zwn1eykZtZ5LODrf7c0tS,0L0DM33NAe6PjQ1BB4cEjJ,0.71025
7zwn1eykZtZ5LODrf7c0tS,4tV6ku4jEYw9L5gZuNpCbP,0.7191
7zwn1eykZtZ5LODrf7c0tS,5BeV0OiC4VQ3TG7ZlNHHsz,0.6912
7zwn1eykZtZ5LODrf7c0tS,09KVvb0849JV9TRFpTiY0l,0.6895999999999999
7zwn1eykZtZ5LODrf7c0tS,4JiEyzf0Md7KEFFGWDDdCr,0.7043499999999999
7zwn1eykZtZ5LODrf7c0tS,57bgtoPSgt236HzfBOd8kj,0.7054
7zwn1eykZtZ5LODrf7c0tS,61QSuw5VlC0LTS8WMO356g,0.6965
7zwn1eykZtZ5LODrf7c0tS,01xdiGuSuIf5qZulm1uqkY,0.6976
7zwn1eykZtZ5LODrf7c0tS,37qR4gabbE17D48m0aerCq,0.6896
7zwn1eykZtZ5LODrf7c0tS,3QeEf7TMugwZkmn0hPmXio,0.6872500000000001
7zwn1eykZtZ5LODrf7c0tS,7rKS9FoVpE1mLrbxCnlokX,0.69335
7vguMCv8uVuZLiQJ156u3Z,4gHnSNHs8RyVukKoWdS99f,0.8224
7vguMCv8uVuZLiQJ156u3Z,0y1QJc3SJVPKJ1OvFmFqe6,0.9611500000000001
7vguMCv8uVuZLiQJ156u3Z,6rrKbzJGGDlSZgLphopS49,0.8655999999999999
7vguMCv8uVuZLiQJ156u3Z,4CeeEOM32jQcH3eN9Q2dGj,0.8216999999999999
7vguMCv8uVuZLiQJ156u3Z,4fouWK6XVHhzl78KzQ1UjL,0.70915
7vguMCv8uVuZLiQJ156u3Z,07MDkzWARZaLEdKxo6yArG,0.68895
7vguMCv8uVuZLiQJ156u3Z,6bTbMMEShyGyrcuIwtBlpA,0.6909
7vguMCv8uVuZLiQJ156u3Z,0UzymivvUH5s8z4PeWZJaK,0.68855
7vguMCv8uVuZLiQJ156u3Z,4sGtZZD7zBZ1oqoQjkBg1z,0.70905
7vguMCv8uVuZLiQJ156u3Z,3di5hcvxxciiqwMH1jarhY,0.6998
7vguMCv8uVuZLiQJ156u3Z,7JGgKHHDgJCJkQCQxyHHdl,0.6889500000000002
7vguMCv8uVuZLiQJ156u3Z,2wrJq5XKLnmhRXHIAf9xBa,0.7035999999999999
7vguMCv8uVuZLiQJ156u3Z,3afkJSKX0EAMsJXTZnDXXJ,0.7076
7vguMCv8uVuZLiQJ156u3Z,0vB4Vd6PtkJSEnWsmqATnZ,0.71475
7vguMCv8uVuZLiQJ156u3Z,5fBcRH4CnYTaFMQtM0JtSl,0.6954
7vguMCv8uVuZLiQJ156u3Z,6pooRNiLyYpxZeIA5kJ5EX,0.7
7vguMCv8uVuZLiQJ156u3Z,2eFjKl5cyPPYElDByCh6Tb,0.691
7vguMCv8uVuZLiQJ156u3Z,19m23w2ANVhtB7rApM6pbN,0.6909000000000001
7vguMCv8uVuZLiQJ156u3Z,3WBRfkOozHEsG0hbrBzwlm,0.7038500000000001
7vguMCv8uVuZLiQJ156u3Z,0Cy7wt6IlRfBPHXXjmZbcP,0.7021
7vguMCv8uVuZLiQJ156u3Z,6RUKPb4LETWmmr3iAEQktW,0.6990000000000001
7vguMCv8uVuZLiQJ156u3Z,2nC3QhMI9reBIOWutbU3Tj,0.69195
7vguMCv8uVuZLiQJ156u3Z,2P91MQbaiQOfbiz9VqhqKQ,0.69315
7vguMCv8uVuZLiQJ156u3Z,1S7ca5mJlpHn7GCE88jejz,0.69165
7vguMCv8uVuZLiQJ156u3Z,7LHAKF7pBqHch8o6Yo0ad5,0.7048
7vguMCv8uVuZLiQJ156u3Z,4jvjzW7Hm0yK4LvvE0Paz9,0.68955
7vguMCv8uVuZLiQJ156u3Z,7cWnks0lsRtpAi87COOiXK,0.715
7vguMCv8uVuZLiQJ156u3Z,2iNqdCchlUZEgjJbQyZf8T,0.6886000000000001
7vguMCv8uVuZLiQJ156u3Z,08kTa3SL9sV6Iy8KLKtGql,0.7191
7vguMCv8uVuZLiQJ156u3Z,3A04b0nJb2nAzGUw2rqDsI,0.69
7vguMCv8uVuZLiQJ156u3Z,18EfjSH1r9Jf6vx52eby5c,0.6932
7vguMCv8uVuZLiQJ156u3Z,1MqzIgGsHP4cNjPboevsfq,0.7085
7vguMCv8uVuZLiQJ156u3Z,3HeZam86SuxGp1wZ3XMIjE,0.6912999999999999
7vguMCv8uVuZLiQJ156u3Z,65uoaqX5qcjXZRheAj1qQT,0.6970500000000001
7vguMCv8uVuZLiQJ156u3Z,1DIXPcTDzTj8ZMHt3PDt8p,0.7162
7vguMCv8uVuZLiQJ156u3Z,5FVd6KXrgO9B3JPmC8OPst,0.72785
7vguMCv8uVuZLiQJ156u3Z,7DcJ6fEBb7BaKuYKTwiDxK,0.72155
7vguMCv8uVuZLiQJ156u3Z,104buTcnP2AsxqB7U1FIZ4,0.7011999999999999
7vguMCv8uVuZLiQJ156u3Z,3NLrRZoMF0Lx6zTlYqeIo4,0.70635
7vguMCv8uVuZLiQJ156u3Z,37Unx14mB8QnCx0bDjtCM8,0.7003999999999999
7vguMCv8uVuZLiQJ156u3Z,4JiEyzf0Md7KEFFGWDDdCr,0.6886
7vguMCv8uVuZLiQJ156u3Z,61QSuw5VlC0LTS8WMO356g,0.69545
7vguMCv8uVuZLiQJ156u3Z,2TgDK4TC5KsywTYafAE4Gd,0.69005
4gHnSNHs8RyVukKoWdS99f,0y1QJc3SJVPKJ1OvFmFqe6,0.85725
4gHnSNHs8RyVukKoWdS99f,6rrKbzJGGDlSZgLphopS49,0.7232
4gHnSNHs8RyVukKoWdS99f,1XZPtZVqcOzzxbYIR7MjQw,0.70845
4gHnSNHs8RyVukKoWdS99f,7cs7MLtAWvsdf3w5kBvfK2,0.69545
4gHnSNHs8RyVukKoWdS99f,3XV5r1cMB2AlD2ir0v6mfm,0.694
4gHnSNHs8RyVukKoWdS99f,5HsSsEeP3hU9QSfHZrzbtA,0.69855
4gHnSNHs8RyVukKoWdS99f,22I3h5AOENlH4CqXJsEbFR,0.70935
4gHnSNHs8RyVukKoWdS99f,6RK3IsiUW6YaSMEodbO4tk,0.72615
4gHnSNHs8RyVukKoWdS99f,01Q3OyB05mLgH01fpdAMPP,0.7365499999999999
4gHnSNHs8RyVukKoWdS99f,6pWgRkpqVfxnj3WuIcJ7WP,0.6889
0y1QJc3SJVPKJ1OvFmFqe6,6rrKbzJGGDlSZgLphopS49,0.86035
0y1QJc3SJVPKJ1OvFmFqe6,4CeeEOM32jQcH3eN9Q2dGj,0.81525
0y1QJc3SJVPKJ1OvFmFqe6,1FWsomP9StpCcXNWmJk8Cl,0.7195
0y1QJc3SJVPKJ1OvFmFqe6,5MAK1nd8R6PWnle1Q1WJvh,0.7046
0y1QJc3SJVPKJ1OvFmFqe6,4sGtZZD7zBZ1oqoQjkBg1z,0.6877
0y1QJc3SJVPKJ1OvFmFqe6,3bNv3VuUOKgrf5hu3YcuRo,0.68565
0y1QJc3SJVPKJ1OvFmFqe6,6O5TrlFWTYvznd9fMC0VvU,0.6904
0y1QJc3SJVPKJ1OvFmFqe6,47isJpIIO8m7BJEhiFhnaf,0.6948
0y1QJc3SJVPKJ1OvFmFqe6,3afkJSKX0EAMsJXTZnDXXJ,0.70005
0y1QJc3SJVPKJ1OvFmFqe6,5poevcmYCOZ8uZQnUuOPxC,0.6967
0y1QJc3SJVPKJ1OvFmFqe6,0vB4Vd6PtkJSEnWsmqATnZ,0.7064
0y1QJc3SJVPKJ1OvFmFqe6,5fBcRH4CnYTaFMQtM0JtSl,0.70015
0y1QJc3SJVPKJ1OvFmFqe6,19m23w2ANVhtB7rApM6pbN,0.69215
0y1QJc3SJVPKJ1OvFmFqe6,3WBRfkOozHEsG0hbrBzwlm,0.7007
0y1QJc3SJVPKJ1OvFmFqe6,0Cy7wt6IlRfBPHXXjmZbcP,0.7273499999999999
0y1QJc3SJVPKJ1OvFmFqe6,2nC3QhMI9reBIOWutbU3Tj,0.6936
0y1QJc3SJVPKJ1OvFmFqe6,7LHAKF7pBqHch8o6Yo0ad5,0.7043499999999999
0y1QJc3SJVPKJ1OvFmFqe6,08kTa3SL9sV6Iy8KLKtGql,0.69985
0y1QJc3SJVPKJ1OvFmFqe6,7uhINGViZPygI2AljxO8KN,0.7099
0y1QJc3SJVPKJ1OvFmFqe6,3A04b0nJb2nAzGUw2rqDsI,0.6875500000000001
0y1QJc3SJVPKJ1OvFmFqe6,65uoaqX5qcjXZRheAj1qQT,0.6982999999999999
0y1QJc3SJVPKJ1OvFmFqe6,1DIXPcTDzTj8ZMHt3PDt8p,0.69335
0y1QJc3SJVPKJ1OvFmFqe6,5FVd6KXrgO9B3JPmC8OPst,0.7058
0y1QJc3SJVPKJ1OvFmFqe6,7DcJ6fEBb7BaKuYKTwiDxK,0.7111
0y1QJc3SJVPKJ1OvFmFqe6,3NLrRZoMF0Lx6zTlYqeIo4,0.7028
0y1QJc3SJVPKJ1OvFmFqe6,4JiEyzf0Md7KEFFGWDDdCr,0.69055
0y1QJc3SJVPKJ1OvFmFqe6,3ovjw5HZZv43SxTwApooCM,0.7150500000000001
0y1QJc3SJVPKJ1OvFmFqe6,1T1ihaGSLwkC2x0jaYodIp,0.6962999999999999
0y1QJc3SJVPKJ1OvFmFqe6,2TgDK4TC5KsywTYafAE4Gd,0.6860999999999999
6rrKbzJGGDlSZgLphopS49,4CeeEOM32jQcH3eN9Q2dGj,0.9433
6rrKbzJGGDlSZgLphopS49,0AUyNF6iFxMNQsNx2nhtrw,0.72245
6rrKbzJGGDlSZgLphopS49,1gUAX2ImxDsB3YDcyxMXlB,0.7167
6rrKbzJGGDlSZgLphopS49,6y4GYuZszeXNOXuBFsJlos,0.7136
6rrKbzJGGDlSZgLphopS49,364JzOajs76bJymjHm3sVY,0.704
6rrKbzJGGDlSZgLphopS49,0Jt4oMpZKEFRrHYBNglgzt,0.6862999999999999
6rrKbzJGGDlSZgLphopS49,05V0EUXnGRfV940BTV30Xa,0.68575
6rrKbzJGGDlSZgLphopS49,3Kkjo3cT83cw09VJyrLNwX,0.6946
6rrKbzJGGDlSZgLphopS49,72HdutlIHBZJ7WT1xVAAZT,0.7052999999999999
6rrKbzJGGDlSZgLphopS49,5tf1VVWniHgryyumXyJM7w,0.7027
6rrKbzJGGDlSZgLphopS49,5ZsAhuQ24mWHiduaxJqnhW,0.6870499999999999
6rrKbzJGGDlSZgLphopS49,08bNPGLD8AhKpnnERrAc6G,0.6914
6rrKbzJGGDlSZgLphopS49,0ct6r3EGTcMLPtrXHDvVjc,0.714
6rrKbzJGGDlSZgLphopS49,5TTGoX70AFrTvuEtqHK37S,0.71425
6rrKbzJGGDlSZgLphopS49,44xO8889yUQHn70P73NILS,0.70185
6rrKbzJGGDlSZgLphopS49,7oVEtyuv9NBmnytsCIsY5I,0.69795
6rrKbzJGGDlSZgLphopS49,1r1fPuhj9H4VdXr7OK6FL5,0.68965
6rrKbzJGGDlSZgLphopS49,2RsAajgo0g7bMCHxwH3Sk0,0.72145
6rrKbzJGGDlSZgLphopS49,3FQCJI2t5LTbsRPfYVBSVB,0.68985
6rrKbzJGGDlSZgLphopS49,2HZLXBOnaSRhXStMLrq9fD,0.70955
6rrKbzJGGDlSZgLphopS49,7o2CTH4ctstm8TNelqjb51,0.71265
6rrKbzJGGDlSZgLphopS49,78lgmZwycJ3nzsdgmPPGNx,0.7071500000000001
4CeeEOM32jQcH3eN9Q2dGj,0AUyNF6iFxMNQsNx2nhtrw,0.71765
4CeeEOM32jQcH3eN9Q2dGj,6y4GYuZszeXNOXuBFsJlos,0.6969
4CeeEOM32jQcH3eN9Q2dGj,364JzOajs76bJymjHm3sVY,0.6897
4CeeEOM32jQcH3eN9Q2dGj,2XpV9sHBexcNrz0Gyf3l18,0.68715
4CeeEOM32jQcH3eN9Q2dGj,72HdutlIHBZJ7WT1xVAAZT,0.7096
4CeeEOM32jQcH3eN9Q2dGj,0ct6r3EGTcMLPtrXHDvVjc,0.7101
4CeeEOM32jQcH3eN9Q2dGj,5j3QqRGflS4o5jbsFSwKW1,0.6985
4CeeEOM32jQcH3eN9Q2dGj,5de9Ho64dovuQI8Uhn5gPD,0.6924
4CeeEOM32jQcH3eN9Q2dGj,44xO8889yUQHn70P73NILS,0.68665
4CeeEOM32jQcH3eN9Q2dGj,1r1fPuhj9H4VdXr7OK6FL5,0.70845
4CeeEOM32jQcH3eN9Q2dGj,2HZLXBOnaSRhXStMLrq9fD,0.69565
4CeeEOM32jQcH3eN9Q2dGj,7o2CTH4ctstm8TNelqjb51,0.71625
4CeeEOM32jQcH3eN9Q2dGj,78lgmZwycJ3nzsdgmPPGNx,0.7033499999999999
09gysnJpfQ3ublBmJDfcEC,4fouWK6XVHhzl78KzQ1UjL,0.9306
09gysnJpfQ3ublBmJDfcEC,07MDkzWARZaLEdKxo6yArG,0.948
09gysnJpfQ3ublBmJDfcEC,60a0Rd6pjrkxjPbaKzXjfq,0.84275
09gysnJpfQ3ublBmJDfcEC,2nLtzopw4rPReszdYBJU6h,0.8341999999999999
09gysnJpfQ3ublBmJDfcEC,7BoobGhD4x5K96Me0hqC8Q,0.8452500000000001
09gysnJpfQ3ublBmJDfcEC,0eu4C55hL6x29mmeAjytzC,0.8969
09gysnJpfQ3ublBmJDfcEC,6bTbMMEShyGyrcuIwtBlpA,0.95545
09gysnJpfQ3ublBmJDfcEC,0AUyNF6iFxMNQsNx2nhtrw,0.7686999999999999
09gysnJpfQ3ublBmJDfcEC,6CqHve8qCxKzEd3ciOy6xj,0.7814
09gysnJpfQ3ublBmJDfcEC,3dPQuX8Gs42Y7b454ybpMR,0.69395
09gysnJpfQ3ublBmJDfcEC,7DFIPUWRKwOB8RWky8ELq8,0.6854
09gysnJpfQ3ublBmJDfcEC,7MkysLvt3L8UFji2PceoFU,0.7075
09gysnJpfQ3ublBmJDfcEC,1TkWsnheqK0gBtvh07BtNX,0.68655
09gysnJpfQ3ublBmJDfcEC,3QXEVqeemynLGRqke5zOrC,0.6882499999999999
09gysnJpfQ3ublBmJDfcEC,4IQqOlTZpfjnSTOArpZX5j,0.69585
09gysnJpfQ3ublBmJDfcEC,2P91MQbaiQOfbiz9VqhqKQ,0.6938
09gysnJpfQ3ublBmJDfcEC,39PmNHf8HzUmhxrql2J6Rf,0.68745
09gysnJpfQ3ublBmJDfcEC,1S7ca5mJlpHn7GCE88jejz,0.7033999999999999
09gysnJpfQ3ublBmJDfcEC,7AQim7LbvFVZJE3O8TYgf2,0.7269
09gysnJpfQ3ublBmJDfcEC,7m9OqQk4RVRkw9JJdeAw96,0.6887
09gysnJpfQ3ublBmJDfcEC,4jvjzW7Hm0yK4LvvE0Paz9,0.6861
09gysnJpfQ3ublBmJDfcEC,3HeZam86SuxGp1wZ3XMIjE,0.7023499999999999
09gysnJpfQ3ublBmJDfcEC,65uoaqX5qcjXZRheAj1qQT,0.6900000000000001
4fouWK6XVHhzl78KzQ1UjL,07MDkzWARZaLEdKxo6yArG,0.9614
4fouWK6XVHhzl78KzQ1UjL,60a0Rd6pjrkxjPbaKzXjfq,0.90265
4fouWK6XVHhzl78KzQ1UjL,2nLtzopw4rPReszdYBJU6h,0.8495999999999999
4fouWK6XVHhzl78KzQ1UjL,7BoobGhD4x5K96Me0hqC8Q,0.82985
4fouWK6XVHhzl78KzQ1UjL,0eu4C55hL6x29mmeAjytzC,0.9435
4fouWK6XVHhzl78KzQ1UjL,6bTbMMEShyGyrcuIwtBlpA,0.9492499999999999
4fouWK6XVHhzl78KzQ1UjL,0AUyNF6iFxMNQsNx2nhtrw,0.8241
4fouWK6XVHhzl78KzQ1UjL,6CqHve8qCxKzEd3ciOy6xj,0.7888
4fouWK6XVHhzl78KzQ1UjL,3dPQuX8Gs42Y7b454ybpMR,0.68535
4fouWK6XVHhzl78KzQ1UjL,3di5hcvxxciiqwMH1jarhY,0.69185
4fouWK6XVHhzl78KzQ1UjL,563SfWAHJs4FBZMkRN0IFN,0.6951999999999999
4fouWK6XVHhzl78KzQ1UjL,7MkysLvt3L8UFji2PceoFU,0.6935
4fouWK6XVHhzl78KzQ1UjL,2wrJq5XKLnmhRXHIAf9xBa,0.7120500000000001
4fouWK6XVHhzl78KzQ1UjL,493QaNbrvbEiQdPH9hDP6z,0.6977
4fouWK6XVHhzl78KzQ1UjL,6pooRNiLyYpxZeIA5kJ5EX,0.7000500000000001
4fouWK6XVHhzl78KzQ1UjL,6RUKPb4LETWmmr3iAEQktW,0.70665
4fouWK6XVHhzl78KzQ1UjL,5p7ujcrUXASCNwRaWNHR1C,0.6907
4fouWK6XVHhzl78KzQ1UjL,4DpNNXFMMxQEKl7r0ykkWA,0.69445
4fouWK6XVHhzl78KzQ1UjL,3SErMoIKdRELto2OspGs5L,0.7068
4fouWK6XVHhzl78KzQ1UjL,2P91MQbaiQOfbiz9VqhqKQ,0.7276
4fouWK6XVHhzl78KzQ1UjL,4pTkDIlpFNoeWbahu8pVXW,0.6935
4fouWK6XVHhzl78KzQ1UjL,6qrifdo7QINdPQr80IelGi,0.69495
4fouWK6XVHhzl78KzQ1UjL,1S7ca5mJlpHn7GCE88jejz,0.7
4fouWK6XVHhzl78KzQ1UjL,7AQim7LbvFVZJE3O8TYgf2,0.7037
4fouWK6XVHhzl78KzQ1UjL,4jvjzW7Hm0yK4LvvE0Paz9,0.6975
4fouWK6XVHhzl78KzQ1UjL,7cWnks0lsRtpAi87COOiXK,0.6918500000000001
4fouWK6XVHhzl78KzQ1UjL,08kTa3SL9sV6Iy8KLKtGql,0.69075
4fouWK6XVHhzl78KzQ1UjL,3HeZam86SuxGp1wZ3XMIjE,0.71175
4fouWK6XVHhzl78KzQ1UjL,65uoaqX5qcjXZRheAj1qQT,0.6946
4fouWK6XVHhzl78KzQ1UjL,1DIXPcTDzTj8ZMHt3PDt8p,0.72495
4fouWK6XVHhzl78KzQ1UjL,5FVd6KXrgO9B3JPmC8OPst,0.7145
4fouWK6XVHhzl78KzQ1UjL,7DcJ6fEBb7BaKuYKTwiDxK,0.6972
4fouWK6XVHhzl78KzQ1UjL,2LGdO5MtFdyphi2EihANZG,0.6906
4fouWK6XVHhzl78KzQ1UjL,6uBhi9gBXWjanegOb2Phh0,0.69035
4fouWK6XVHhzl78KzQ1UjL,09IStsImFySgyp0pIQdqAc,0.7035
4fouWK6XVHhzl78KzQ1UjL,37Unx14mB8QnCx0bDjtCM8,0.6952499999999999
07MDkzWARZaLEdKxo6yArG,60a0Rd6pjrkxjPbaKzXjfq,0.8735499999999999
07MDkzWARZaLEdKxo6yArG,2nLtzopw4rPReszdYBJU6h,0.8249999999999998
07MDkzWARZaLEdKxo6yArG,7BoobGhD4x5K96Me0hqC8Q,0.8604499999999999
07MDkzWARZaLEdKxo6yArG,0eu4C55hL6x29mmeAjytzC,0.9369
07MDkzWARZaLEdKxo6yArG,6bTbMMEShyGyrcuIwtBlpA,0.9422499999999999
07MDkzWARZaLEdKxo6yArG,0AUyNF6iFxMNQsNx2nhtrw,0.7955
07MDkzWARZaLEdKxo6yArG,6CqHve8qCxKzEd3ciOy6xj,0.7682
07MDkzWARZaLEdKxo6yArG,3dPQuX8Gs42Y7b454ybpMR,0.70595
07MDkzWARZaLEdKxo6yArG,56U1WCUL6mbxoSSYgbBame,0.69175
07MDkzWARZaLEdKxo6yArG,2Qn6WHJrY5Im82Jux8FboH,0.6861999999999999
07MDkzWARZaLEdKxo6yArG,7MkysLvt3L8UFji2PceoFU,0.7145
07MDkzWARZaLEdKxo6yArG,6ocbgoVGwYJhOv1GgI9NsF,0.6974
07MDkzWARZaLEdKxo6yArG,493QaNbrvbEiQdPH9hDP6z,0.7087
07MDkzWARZaLEdKxo6yArG,3QXEVqeemynLGRqke5zOrC,0.6913499999999999
